industry,budget,mail_response_count,total_meet_count,mail_open_rate,website_visits,converted
SaaS,22025.434282516697,9,4,0.5924174491406938,12.0,1
Finance,90203.33420291918,5,4,0.236370013763182,14.0,0
Finance,30828.37453261448,16,12,0.5424992287995686,33.0,1
SaaS,35630.89919646572,3,2,0.3042769125904796,17.0,0
Finance,16373.566212076345,1,0,0.6429303665292606,83.0,0
E-commerce,18108.899530273924,7,5,0.1201436138860445,22.0,1
SaaS,67753.5798991516,3,3,0.3869339148521628,14.0,0
Finance,17406.40994832742,4,0,0.6527456423137072,17.0,0
Finance,22552.590664757467,8,3,0.1952789141314223,17.0,1
Manufacturing,65977.00555659733,1,1,0.0329517130531188,13.0,0
Healthcare,167070.72223412024,10,4,0.2606431171346415,20.0,1
Healthcare,61033.4346635554,2,2,0.2936070410142871,24.0,1
E-commerce,16667.179823907903,2,0,0.6555701851446796,41.0,0
Manufacturing,154309.89536829936,2,0,0.1149211706727491,41.0,0
Manufacturing,53435.87201220591,5,3,0.2877198738086537,22.0,0
E-commerce,34076.336992159806,4,1,0.1403663326598321,21.0,0
Healthcare,57604.49634293567,6,2,0.2132897546243684,5.0,0
Finance,49007.62382659166,5,3,0.1837784071003773,17.0,1
E-commerce,37254.34303148357,2,0,0.1997776562346046,19.0,0
SaaS,28735.347268158144,3,4,0.1542786200386089,23.0,1
Healthcare,55393.10603001658,9,5,0.3777580966407768,28.0,1
Manufacturing,24308.21356780059,4,3,0.2890853558234997,22.0,1
Finance,44671.35642409476,8,0,0.3808178797090258,16.0,1
SaaS,37037.55059068839,1,1,0.3829427101539809,16.0,0
Finance,15028.516139991125,2,0,0.705698995778054,37.0,0
SaaS,26975.55051885108,2,3,0.3885942261077583,12.0,0
Finance,200619.51873556568,0,0,0.3732789585633159,9.0,0
Finance,105417.799956589,1,0,0.1885766484477083,24.0,0
Finance,99203.47502503057,3,1,0.3695293674789045,16.0,0
SaaS,12728.745427064754,4,1,0.1869190661541376,7.0,0
SaaS,22292.726823323526,2,1,0.2835271940231726,22.0,0
SaaS,29585.304672526683,8,4,0.3542487417699665,13.0,1
Manufacturing,172653.03294858328,1,1,0.1717529135212696,13.0,0
Healthcare,36555.12070240476,1,1,0.2028349899046218,8.0,0
Healthcare,47587.92822087661,1,3,0.1845650707538705,32.0,0
E-commerce,46610.41654894914,3,3,0.2423521972361773,28.0,0
Finance,62159.58495806524,6,2,0.2681312651983681,10.0,1
Manufacturing,42181.85437741301,1,0,0.0437260397246487,22.0,0
Finance,76302.35259898868,5,2,0.3179775303271374,27.0,0
Manufacturing,34709.09326010994,0,0,0.0304531752891162,18.0,0
Finance,110038.17559987356,10,7,0.2928352476563539,19.0,1
E-commerce,195821.79958372103,0,0,0.2522505337981554,8.0,0
SaaS,41144.76608298469,3,3,0.0861650804083628,26.0,0
Manufacturing,53713.81392244839,2,1,0.3556716375489963,20.0,0
Finance,14426.584759519574,3,0,0.6896224661291241,59.0,0
SaaS,229595.89715779497,0,0,0.2054555201742513,12.0,0
Manufacturing,86033.34062732018,3,2,0.2086610557684182,19.0,0
SaaS,32555.35166508179,3,1,0.2059049583450229,7.0,0
SaaS,13998.884638711996,2,0,0.5395502262720075,47.0,0
SaaS,52034.231285622496,10,11,0.3437731495516269,30.0,1
SaaS,58203.113586578,0,0,0.1364043396536157,12.0,0
SaaS,15039.159088636794,3,0,0.6137356077044895,18.0,0
SaaS,235532.21363904013,2,1,0.1989502183632556,10.0,0
Manufacturing,43142.79701162411,1,2,0.0431137009491226,11.0,0
Finance,396903.2236362048,4,5,0.2432069961559962,6.0,1
Healthcare,83834.39992126715,2,2,0.1372982996987007,16.0,0
Manufacturing,56416.94096660656,8,3,0.3381810029057843,10.0,1
E-commerce,12589.383613916803,0,0,0.7382513869269396,66.0,0
SaaS,10765.005650588262,2,0,0.6139426647194002,79.0,0
SaaS,352736.3216854806,1,1,0.2835271940231726,11.0,1
Healthcare,13946.730229245331,1,0,0.8518144586276175,42.0,0
Finance,151795.3419825753,4,9,0.3919388350232521,5.0,1
SaaS,58658.66498650764,6,2,0.3254953890395242,18.0,0
Healthcare,250682.2131527218,1,2,0.250650852916594,7.0,1
SaaS,128213.88018424284,14,5,0.5458104703910458,24.0,1
Finance,173125.4426555839,6,2,0.2172211115940801,14.0,0
Manufacturing,12310.03221928774,0,0,0.6845246619945176,32.0,0
Manufacturing,111247.89978446232,1,3,0.1084515904242315,4.0,1
SaaS,213231.3400667195,1,0,0.2399581866815318,19.0,0
SaaS,101766.96571920518,1,3,0.1468731039464295,9.0,1
Healthcare,58100.57393441915,3,1,0.2747831513051,22.0,0
E-commerce,11711.36209576078,1,1,0.6250230548161398,34.0,0
SaaS,37596.44151704276,11,5,0.2518295093244158,26.0,1
Finance,43897.76250670446,6,4,0.2406695001730641,9.0,0
Manufacturing,21650.42957402641,2,3,0.6223687247187583,20.0,0
E-commerce,94954.2711506727,6,4,0.25699178765207,25.0,1
Manufacturing,37388.66127229789,1,0,0.1632777423703997,30.0,0
SaaS,19681.35924950473,1,0,0.7599807731632517,41.0,0
SaaS,145847.75104834506,3,5,0.2691833280030623,19.0,1
Healthcare,38241.37212262215,2,0,0.1926458185634939,11.0,0
Manufacturing,10147.91273657612,1,0,0.7308080716849278,63.0,0
E-commerce,26714.65949469922,4,2,0.1148042259577102,12.0,0
Finance,23227.70921448032,2,0,0.2101137769915188,9.0,0
Finance,31425.649382509404,2,3,0.1147495389685115,13.0,0
Healthcare,46870.631108572656,10,4,0.3289404855341473,22.0,1
E-commerce,73223.99739721954,4,1,0.2272466245426976,13.0,1
Manufacturing,49944.35845971819,2,1,0.2174738772861267,16.0,0
Finance,70489.92996515546,4,2,0.1894399413252731,24.0,0
SaaS,30273.125500369177,6,3,0.2697277118904509,23.0,1
Healthcare,180473.6405810509,8,3,0.2835271940231726,14.0,1
Manufacturing,18305.7873307864,17,10,0.5238561150071139,35.0,1
E-commerce,30176.71336484773,3,1,0.1403454881818053,9.0,0
E-commerce,24530.322969737696,1,3,0.2328324571416812,14.0,0
SaaS,110123.363602339,5,2,0.1810069848565962,21.0,0
Healthcare,93725.2645220309,3,3,0.1458288365462944,23.0,1
Healthcare,255848.74384848788,3,3,0.2187964468625086,13.0,1
Finance,32545.58829246917,6,5,0.2592715559769451,16.0,1
E-commerce,139924.9447341885,1,0,0.2310070423179968,2.0,0
E-commerce,69991.10152216475,3,1,0.3034824228780183,13.0,0
Manufacturing,27400.336058869223,8,7,0.3658617976953726,23.0,1
Manufacturing,64277.377608809926,8,5,0.3487639556792922,34.0,1
SaaS,165243.6303920886,2,1,0.0453753532372143,5.0,0
E-commerce,22573.05283582133,7,2,0.3407590588638917,13.0,1
Manufacturing,35859.81233909638,2,4,0.5210157257706092,8.0,0
E-commerce,12972.056885310403,4,0,0.7838992380549866,37.0,0
Finance,211463.95318650632,1,1,0.2531778120862927,0.0,0
SaaS,44396.12750154852,3,0,0.3733455753088242,8.0,1
Finance,65958.08191720488,3,4,0.1266187372416024,21.0,0
Manufacturing,396978.5975720153,3,3,0.2530414275028857,13.0,1
SaaS,32437.260064216043,13,2,0.3650316151285505,13.0,1
Finance,14246.496128390154,7,3,0.2448350232851807,10.0,1
SaaS,98696.4075349287,6,3,0.3953428664432331,30.0,1
SaaS,77377.15469118605,3,1,0.1714483223719402,15.0,0
Healthcare,39715.876630353065,5,5,0.3264834193409945,11.0,0
Finance,18299.17750782807,5,3,0.2238556756289335,24.0,0
SaaS,25393.85616417385,8,4,0.2883567349199499,24.0,1
SaaS,13957.201350213987,2,0,0.857125510496271,53.0,0
E-commerce,351873.3341523496,4,7,0.0732354025160035,8.0,1
SaaS,46460.27978104177,4,3,0.3412248605439749,29.0,0
E-commerce,33062.71038354602,1,0,0.2915973345837775,12.0,0
SaaS,73646.08913387901,0,0,0.0906861361956285,11.0,0
SaaS,26635.37169498354,7,5,0.4082411710806327,24.0,1
E-commerce,51610.69822667229,0,0,0.0863853984597558,7.0,0
Healthcare,38818.89112684589,5,2,0.2543434724492425,15.0,0
Finance,313923.79576723813,1,1,0.1714588429894884,2.0,0
Finance,80719.50073513521,2,0,0.125009225964518,27.0,0
E-commerce,15522.401153153593,3,0,0.5343550051589719,41.0,0
SaaS,42042.19031823376,2,0,0.2866834029136301,13.0,0
SaaS,328161.3083879166,5,6,0.4792133859539912,4.0,1
Finance,69649.17931301263,2,0,0.1305104324047803,26.0,0
Finance,284920.84667873883,1,5,0.2535607311449409,5.0,1
Finance,14016.532809285502,1,0,0.7809728718487617,36.0,0
Healthcare,371312.7436704905,6,9,0.3564048656410443,6.0,1
SaaS,37035.47914162235,3,0,0.2514176738037433,13.0,0
Healthcare,25425.687862461586,2,0,0.2142254490594868,10.0,0
Healthcare,57427.0855276188,2,3,0.2835271940231726,9.0,0
Manufacturing,52362.88822113347,7,6,0.2014403220344015,19.0,1
Healthcare,66202.26064431042,0,0,0.1013843260749052,7.0,0
SaaS,33020.18402645467,6,5,0.2835271940231726,32.0,1
E-commerce,37268.19085328434,2,2,0.0905740103542875,18.0,0
Healthcare,16241.698937872758,1,0,0.8195865293456904,67.0,0
SaaS,71611.695843648,5,4,0.148809085322037,19.0,0
E-commerce,91295.7406680434,6,2,0.2545226151638556,25.0,1
Manufacturing,20616.16397889288,1,0,0.1133254086865678,20.0,0
Finance,97794.81269270516,4,1,0.4155395155742523,19.0,1
Manufacturing,28019.145111357357,9,1,0.3195152791418092,13.0,1
SaaS,143570.71365896202,3,2,0.2855015788968718,5.0,1
Healthcare,59081.1373266392,2,0,0.1133969116209736,6.0,0
SaaS,56264.35479931529,3,1,0.4145481470139511,6.0,0
Manufacturing,72058.02094879097,2,2,0.110155840242276,14.0,0
SaaS,46696.42543985923,3,6,0.3530830805175797,16.0,0
Healthcare,66680.18223684934,4,3,0.154384933988624,17.0,1
SaaS,143481.5725691536,3,3,0.1420455477875213,9.0,1
Finance,21234.705866004915,2,0,0.6912338192998342,40.0,0
Finance,477584.0086711549,1,4,0.1356617540828282,11.0,1
Finance,34544.48113370639,6,5,0.2335550171990026,15.0,1
Finance,45565.56338164137,4,0,0.2558893978009149,8.0,0
Finance,264559.40158760647,3,5,0.4124767622981286,4.0,1
Finance,52842.99479012961,3,4,0.1594468183720153,29.0,1
SaaS,38169.295568222544,2,1,0.1092612709464303,21.0,0
Finance,178676.42053999347,3,4,0.1996358816590576,19.0,0
Healthcare,19297.200398449204,0,0,0.7456078965798998,58.0,0
E-commerce,72793.4111428442,1,0,0.0409537951623012,17.0,0
SaaS,55478.30833782524,6,6,0.3592252767476256,27.0,1
SaaS,33204.03896851845,8,5,0.3486830778185439,28.0,1
Finance,74665.82231809312,7,2,0.5335570677710653,13.0,1
Finance,148386.56678406187,2,4,0.410763401880543,14.0,1
Finance,71210.80366815404,7,1,0.1918692871502048,3.0,0
Finance,253116.5439680826,0,0,0.2406108568981279,5.0,0
Healthcare,10851.94008824147,0,0,0.5913831447942208,21.0,0
Finance,50921.385662559696,5,1,0.1862648295171464,23.0,0
Finance,42412.22367722278,5,4,0.1996585945834926,27.0,1
Finance,48801.03909013302,5,1,0.4086833992219225,9.0,0
SaaS,6703.403828456661,1,0,0.7983138503155293,40.0,0
Finance,50172.940750485184,5,3,0.3261663245407053,11.0,1
Healthcare,108041.6217935976,8,4,0.3947535641715739,24.0,1
SaaS,77620.25924889189,1,1,0.1326909410204351,10.0,0
SaaS,211724.1669299476,5,1,0.2859282098694516,17.0,1
Finance,188655.55735406408,4,0,0.2461632840282719,16.0,0
E-commerce,68202.86058393924,3,1,0.2193673618123015,17.0,0
SaaS,58197.89248750138,1,4,0.2070595246168038,6.0,1
Finance,25787.901316864714,2,0,0.7734449038517479,69.0,0
E-commerce,65309.11461905479,2,1,0.2677283817019311,24.0,0
Manufacturing,74129.53416924877,9,7,0.3747543581473719,34.0,1
Finance,58423.1659876639,8,7,0.2275152666637772,29.0,1
Healthcare,123215.08147679584,6,4,0.3379953300795374,19.0,1
E-commerce,123495.58160904238,1,0,0.2888407461617984,2.0,0
SaaS,68582.37125112566,0,0,0.2057650319278125,3.0,0
Finance,119193.58764303885,4,0,0.2410003712750595,3.0,0
Finance,23073.494341157755,0,0,0.6256111514572984,16.0,0
Healthcare,73743.57853067965,7,1,0.3126445496411709,32.0,1
SaaS,22696.472929112228,2,0,0.1705475629380357,17.0,0
SaaS,51983.25204830439,3,4,0.1386396381978241,17.0,0
Healthcare,38127.82312052391,9,4,0.3407282260592841,20.0,1
SaaS,61066.74485575167,5,2,0.2935305888672878,14.0,1
SaaS,66285.78911690475,11,7,0.4879989994473907,23.0,1
Finance,15793.967905259868,2,0,0.7869595291854643,51.0,0
Healthcare,100549.9534151699,10,6,0.3759087839302646,26.0,1
SaaS,47462.05816174203,2,2,0.1918995752634762,18.0,0
E-commerce,34426.853933051134,8,4,0.2152919096305931,20.0,1
SaaS,17006.03815648966,0,1,0.5819203982145773,44.0,0
SaaS,81122.95621224756,4,4,0.3212344804273553,15.0,0
Finance,72283.13136936481,3,2,0.2835271940231726,22.0,0
Healthcare,44278.01045654532,5,2,0.3880831192981893,20.0,1
SaaS,95490.63044185496,3,1,0.4434012288847412,10.0,0
Finance,76354.52011523099,2,1,0.1062041743332184,36.0,0
Healthcare,52933.605906435885,3,1,0.2057011686165084,20.0,0
Healthcare,14011.842614198282,1,1,0.5633156423920939,32.0,0
Finance,80902.93733980674,3,2,0.0976143878830074,16.0,1
Healthcare,60482.00375972154,4,6,0.2371305710539764,36.0,1
Finance,65565.1930003586,4,3,0.4265477746454506,29.0,0
Healthcare,78288.91749230502,11,6,0.2869612486784659,25.0,1
Finance,21638.37759214496,2,0,0.5391375933673116,34.0,0
E-commerce,413108.2116119086,1,0,0.2344817639925986,8.0,0
SaaS,39148.98298598525,11,3,0.3943160364845849,19.0,1
SaaS,37647.71740388759,7,3,0.3148644914658913,29.0,1
E-commerce,60704.428344198765,3,0,0.0782995844219577,16.0,0
SaaS,25114.833292305982,2,1,0.1157969670698727,8.0,0
Finance,39410.27954997249,7,6,0.2473895827440433,16.0,1
SaaS,55051.65750635245,8,5,0.3180319428892782,26.0,1
SaaS,60275.865643147714,3,0,0.3276058260057209,10.0,0
SaaS,53198.49659153982,5,6,0.2285585203864485,29.0,1
Healthcare,47967.78731339644,3,3,0.2673630523208978,13.0,0
Finance,161820.50184169938,10,9,0.4937843267264497,23.0,1
Healthcare,109390.01223316518,6,2,0.3842347862642528,15.0,0
Healthcare,27063.715605939557,6,4,0.1842202230768454,21.0,1
SaaS,58240.20206120148,3,1,0.2835271940231726,3.0,0
SaaS,29923.646398992896,5,3,0.1962312866136768,18.0,1
Healthcare,70266.0803546092,2,0,0.3011804687204845,23.0,0
Manufacturing,128779.6189386584,0,0,0.1803852142673173,9.0,0
SaaS,88918.76837482423,3,1,0.2838897227718229,12.0,1
Finance,75653.54632564871,3,3,0.4116039180957592,6.0,0
Finance,104659.24804834009,4,5,0.1843282584660924,15.0,1
Finance,308037.8051280741,0,0,0.0683635742539141,1.0,0
Finance,351026.2899326452,3,1,0.2420036650443359,5.0,1
Finance,14126.9384441189,2,1,0.6902756189881513,43.0,0
Finance,27952.1190519342,4,2,0.2545027493940423,19.0,0
Healthcare,249187.60046967,1,2,0.1543878873630434,7.0,1
Finance,139502.96369015973,2,3,0.0726101835399566,29.0,1
E-commerce,22526.520135887484,2,0,0.5997250432076074,27.0,0
Finance,17912.05210661994,5,0,0.2835271940231726,71.0,0
SaaS,189526.4511600448,2,2,0.1848371650153518,19.0,1
Healthcare,360876.5196367417,1,2,0.2049582627325944,4.0,1
Manufacturing,133176.06130075894,9,9,0.3400570781508699,44.0,1
Finance,124820.82142886551,6,7,0.2624622539770464,30.0,1
Healthcare,54956.672750251215,4,4,0.2536940165553669,20.0,1
Manufacturing,148963.14316186737,1,1,0.1916949249833736,2.0,0
E-commerce,13956.279671592429,0,0,0.3794425565045088,55.0,0
E-commerce,45549.546568445934,4,3,0.5075723345598568,6.0,0
Healthcare,99581.06296098142,1,0,0.1110147487964742,40.0,0
Finance,18335.193082240818,2,0,0.4893546067400636,34.0,0
SaaS,50220.64919751206,2,1,0.1586669618763914,27.0,0
Manufacturing,13682.518562082929,4,2,0.3615033800917015,14.0,0
SaaS,10807.758123380354,0,0,0.8285033016575879,77.0,0
SaaS,39070.459198078745,1,2,0.3008641206211113,9.0,0
Healthcare,178952.1284924789,4,6,0.546761408671009,13.0,1
E-commerce,52290.44717288194,6,4,0.1872783181972763,20.0,1
Finance,21602.620318190253,0,0,0.7584433374392922,60.0,0
Healthcare,70875.84113665405,2,0,0.1925724178920657,6.0,0
Healthcare,108534.1692325073,1,3,0.144889411773101,3.0,1
SaaS,97735.3592488045,1,0,0.1621699682513597,2.0,0
Finance,174426.99866445063,0,0,0.1102780546236025,15.0,0
Finance,80346.15273715697,9,5,0.2135465964416562,30.0,1
SaaS,69567.27790747916,7,0,0.3701564840637179,8.0,1
Healthcare,19052.529594932417,11,8,0.4058906501933707,53.0,1
SaaS,28028.97697477837,5,1,0.2423993896972822,15.0,0
Finance,90073.1212280498,4,2,0.165083098389234,19.0,0
SaaS,40441.01574223077,4,1,0.2623738607743728,6.0,0
SaaS,90763.85922370144,1,4,0.2392416443218688,10.0,1
Finance,51582.689236769285,2,1,0.3104928052788755,11.0,0
Healthcare,155565.90578865976,0,0,0.1810311791242985,11.0,0
Finance,62918.81695886787,6,1,0.2361521636350179,23.0,0
Finance,376303.79417658783,2,1,0.1409156188478637,7.0,1
Manufacturing,113043.44667908868,4,1,0.0820060564907275,11.0,0
Healthcare,169661.2139849848,1,0,0.163618181235503,16.0,0
E-commerce,47837.46283118258,5,5,0.2909389089910761,37.0,1
Healthcare,118309.33691180598,4,0,0.1349029123236438,16.0,0
SaaS,248510.3438895776,0,0,0.1929117665173561,4.0,0
E-commerce,178405.23330743457,6,4,0.1362790761733956,30.0,1
SaaS,13989.079743838698,1,0,0.4937225507410057,38.0,0
SaaS,140941.0004255743,6,3,0.4128156050074674,24.0,1
Healthcare,65888.52332219789,3,1,0.1475163527832866,17.0,0
Healthcare,36040.89259454058,0,0,0.0853025207813681,12.0,0
Manufacturing,150533.72454457066,3,6,0.5412328115556703,5.0,1
E-commerce,12087.272711771106,4,0,0.7993515673764396,45.0,0
Manufacturing,120445.775022398,1,0,0.2042138332700906,12.0,0
Finance,314337.7517563112,3,3,0.3482514134249043,12.0,1
SaaS,15069.347893228854,1,0,0.8210343783412754,43.0,0
Manufacturing,42735.272179177184,12,6,0.334677961549893,31.0,1
Finance,15846.360414229352,1,0,0.8416012675183978,40.0,0
Finance,73564.86182312125,1,2,0.1351966584851012,14.0,0
SaaS,31035.5274364237,5,5,0.2835271940231726,21.0,1
SaaS,40918.61148735587,10,4,0.1734724428152454,24.0,1
E-commerce,26697.347868755613,5,3,0.3560844998131149,14.0,0
Finance,71806.36704743191,7,2,0.3303104647919622,8.0,0
E-commerce,40923.57645417292,4,0,0.3960906452533841,11.0,0
Finance,151290.21965935145,0,0,0.1594485421111768,3.0,0
Finance,31224.52292726479,3,3,0.1403461352237516,20.0,1
Finance,34421.90086731906,0,1,0.2694863474373931,17.0,0
E-commerce,23042.876683964525,3,2,0.1755406528244609,17.0,0
SaaS,43148.21317283097,12,8,0.5546806545100469,33.0,1
SaaS,80095.26800803574,1,0,0.181494558368969,18.0,0
Healthcare,77752.53797141217,2,2,0.311807208401077,21.0,0
E-commerce,13725.122092610776,0,0,0.636000772520961,18.0,0
Healthcare,66041.84405133493,8,8,0.283537497407312,31.0,1
E-commerce,50276.04532682175,3,4,0.4128845392785539,13.0,0
Healthcare,21078.522490941767,1,1,0.6818787928242181,31.0,0
Healthcare,243879.2028223583,2,2,0.2697742579168594,4.0,1
SaaS,271255.29558691906,1,1,0.3132164199810828,7.0,0
Healthcare,248266.5031035813,16,11,0.4343023350411797,33.0,1
SaaS,22207.540401880426,8,0,0.5616519205188681,96.0,0
SaaS,36180.470723616905,2,1,0.1955973317099229,11.0,0
Finance,58463.09523981453,5,2,0.2230041477116163,9.0,0
E-commerce,74606.12144986518,0,0,0.03887354817765,7.0,0
Healthcare,62260.50539878321,3,1,0.2659336904346865,26.0,0
SaaS,141953.61815203354,3,3,0.1418727863597352,18.0,0
Manufacturing,18226.762600655376,5,4,0.3737022724445016,14.0,0
SaaS,167392.7011812269,3,4,0.1433014478874833,6.0,1
Finance,39314.42513055815,3,2,0.3265914029391908,19.0,0
Manufacturing,33151.21759931391,15,5,0.4243421118462949,33.0,1
SaaS,55931.75997762165,7,3,0.4206827252046088,44.0,1
Healthcare,122569.88513220404,3,1,0.1499865081833981,12.0,0
Finance,184655.7425860671,3,6,0.24729680916777,3.0,1
E-commerce,50249.07467659348,2,2,0.107225845088185,15.0,0
SaaS,185510.8811369369,0,0,0.2338284642743328,10.0,0
SaaS,142581.51573190096,2,0,0.1530647296721519,29.0,0
E-commerce,14477.367956279017,1,1,0.7435291267500063,52.0,0
E-commerce,50504.54220143782,6,1,0.310129036925921,25.0,1
Finance,196431.0258095065,1,0,0.283054844038872,4.0,0
Healthcare,86466.52757995861,1,1,0.2109332336013225,11.0,0
Finance,51702.10549409785,1,0,0.0996799730229787,13.0,0
SaaS,9801.539800633387,0,1,0.5905611964527774,64.0,0
Finance,103315.78521808192,4,2,0.1943534904133594,16.0,1
SaaS,48444.51623753172,2,1,0.1116834743398806,18.0,0
E-commerce,22294.887310590664,5,6,0.2848114548184184,25.0,1
E-commerce,44276.74657870885,5,2,0.3280336936737623,9.0,0
Healthcare,99824.80943105053,2,2,0.1613873064936194,11.0,0
E-commerce,45117.99283269274,7,5,0.4433052266302505,16.0,1
Finance,85072.65116380576,6,1,0.3007372463926347,33.0,0
E-commerce,65323.20973422574,2,1,0.2963761613478073,16.0,0
Finance,48356.4803701503,4,4,0.2835271940231726,12.0,0
Healthcare,13897.149314687043,4,0,0.8871292155465577,25.0,0
E-commerce,12450.971259518265,2,0,0.8797144001689284,45.0,0
Finance,272761.74928456463,1,0,0.4151516207246111,0.0,0
Finance,13604.894970770674,0,1,0.7124188206686732,50.0,0
SaaS,43240.00282823637,3,4,0.4120564388200676,15.0,1
SaaS,83518.75705346729,3,1,0.1702589967166129,9.0,1
SaaS,14640.743048756563,2,0,0.6470834572122706,21.0,0
SaaS,106914.4461135174,2,4,0.2608547600731563,21.0,1
SaaS,19849.74065168371,6,3,0.2483367557814746,16.0,1
Healthcare,60427.8763963336,8,4,0.3761658446439831,21.0,1
Healthcare,186944.51191015635,8,4,0.3731025851193784,32.0,1
Finance,35865.55483649974,1,1,0.1713144498748077,12.0,0
Manufacturing,186478.2879988594,0,0,0.3662460439578123,1.0,0
SaaS,14774.109975538186,2,1,0.7393422232541385,22.0,0
Healthcare,237150.3001787326,0,0,0.222261844112335,8.0,0
SaaS,133748.65146563476,5,8,0.1945929995440625,37.0,1
Manufacturing,17533.731694012746,2,0,0.6547965568148881,53.0,0
Finance,70383.8116372872,0,0,0.1382109843008808,20.0,0
